continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,hosp_patients,population,gdp_per_capita,extreme_poverty
South America,Ecuador,2020-04-11,7257,96,315,18,1.55,,17643060,10581.936,3.6
South America,Ecuador,2020-04-12,7466,209,333,18,1.47,,17643060,10581.936,3.6
South America,Ecuador,2020-04-13,7529,63,355,22,1.4,,17643060,10581.936,3.6
South America,Ecuador,2020-04-14,7603,74,369,14,1.35,,17643060,10581.936,3.6
South America,Ecuador,2020-04-15,7858,255,388,19,1.3,,17643060,10581.936,3.6
South America,Ecuador,2020-04-16,8225,367,403,15,1.26,,17643060,10581.936,3.6
South America,Ecuador,2020-04-17,8450,225,421,18,1.23,,17643060,10581.936,3.6
South America,Ecuador,2020-04-18,9022,572,456,35,1.22,,17643060,10581.936,3.6
South America,Ecuador,2020-04-19,9468,446,474,18,1.2,,17643060,10581.936,3.6
South America,Ecuador,2020-04-20,10128,660,507,33,1.18,,17643060,10581.936,3.6
South America,Ecuador,2020-04-21,10398,270,520,13,1.14,,17643060,10581.936,3.6
South America,Ecuador,2020-04-22,10850,452,537,17,1.1,,17643060,10581.936,3.6
South America,Ecuador,2020-04-23,11183,333,560,23,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-04-24,22719,11536,576,16,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-04-25,22719,0,576,0,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-04-26,22719,0,576,0,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-04-27,23240,521,663,87,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-04-28,24258,1018,871,208,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-04-29,24675,417,883,12,0.94,,17643060,10581.936,3.6
South America,Ecuador,2020-04-30,24934,259,900,17,0.94,,17643060,10581.936,3.6
South America,Ecuador,2020-05-01,26336,1402,1063,163,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-05-02,27464,1128,1371,308,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-05-03,29538,2074,1564,193,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-05-04,31881,2343,1569,5,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-05-05,31881,0,1569,0,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-05-06,31881,0,1618,49,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-05-07,30298,-1583,1654,36,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-05-08,28818,-1480,1704,50,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-05-09,29071,253,1717,13,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-05-10,29559,488,2127,410,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-05-11,29509,-50,2145,18,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-05-12,30419,910,2327,182,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-05-13,30486,67,2334,7,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-05-14,30502,16,2338,4,0.94,,17643060,10581.936,3.6
South America,Ecuador,2020-05-15,31467,965,2594,256,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-05-16,32763,1296,2688,94,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-05-17,33182,419,2736,48,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-05-18,33582,400,2799,63,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-05-19,34151,569,2839,40,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-05-20,34854,703,2888,49,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-05-21,35306,452,2939,51,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-05-22,35828,522,3056,117,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-05-23,36258,430,3096,40,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-05-24,36756,498,3108,12,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-05-25,37355,599,3203,95,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-05-26,37355,0,3203,0,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-05-27,38103,748,3275,72,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-05-28,38471,368,3313,38,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-05-29,38571,100,3334,21,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-05-30,38571,0,3334,0,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-05-31,39098,527,3358,24,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-06-01,39098,0,3358,0,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-06-02,40414,1316,3438,80,1.09,,17643060,10581.936,3.6
South America,Ecuador,2020-06-03,40966,552,3486,48,1.09,,17643060,10581.936,3.6
South America,Ecuador,2020-06-04,40966,0,3486,0,1.09,,17643060,10581.936,3.6
South America,Ecuador,2020-06-05,41575,609,3534,48,1.1,,17643060,10581.936,3.6
South America,Ecuador,2020-06-06,42728,1153,3608,74,1.12,,17643060,10581.936,3.6
South America,Ecuador,2020-06-07,43120,392,3621,13,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-08,43378,258,3642,21,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-09,43917,539,3690,48,1.1,,17643060,10581.936,3.6
South America,Ecuador,2020-06-10,44440,523,3720,30,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-11,44440,0,3720,0,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-12,45778,1338,3828,108,1.13,,17643060,10581.936,3.6
South America,Ecuador,2020-06-13,46356,578,3874,46,1.12,,17643060,10581.936,3.6
South America,Ecuador,2020-06-14,46751,395,3896,22,1.12,,17643060,10581.936,3.6
South America,Ecuador,2020-06-15,47322,571,3929,33,1.12,,17643060,10581.936,3.6
South America,Ecuador,2020-06-16,47943,621,3970,41,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-17,48490,547,4007,37,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-18,49097,607,4087,80,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-19,49731,634,4156,69,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-20,49731,0,4156,0,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-06-21,50640,909,4223,67,1.13,,17643060,10581.936,3.6
South America,Ecuador,2020-06-22,50640,0,4223,0,1.14,,17643060,10581.936,3.6
South America,Ecuador,2020-06-23,51643,1003,4274,51,1.16,,17643060,10581.936,3.6
South America,Ecuador,2020-06-24,51643,0,4274,0,1.17,,17643060,10581.936,3.6
South America,Ecuador,2020-06-25,53156,1513,4343,69,1.19,,17643060,10581.936,3.6
South America,Ecuador,2020-06-26,53856,700,4406,63,1.19,,17643060,10581.936,3.6
South America,Ecuador,2020-06-27,54574,718,4424,18,1.19,,17643060,10581.936,3.6
South America,Ecuador,2020-06-28,55255,681,4429,5,1.19,,17643060,10581.936,3.6
South America,Ecuador,2020-06-29,55665,410,4502,73,1.19,,17643060,10581.936,3.6
South America,Ecuador,2020-06-30,56432,767,4527,25,1.2,,17643060,10581.936,3.6
South America,Ecuador,2020-07-01,58257,1825,4576,49,1.2,,17643060,10581.936,3.6
South America,Ecuador,2020-07-02,59468,1211,4639,63,1.18,,17643060,10581.936,3.6
South America,Ecuador,2020-07-03,60657,1189,4700,61,1.16,,17643060,10581.936,3.6
South America,Ecuador,2020-07-04,61535,878,4769,69,1.14,,17643060,10581.936,3.6
South America,Ecuador,2020-07-05,61958,423,4781,12,1.13,,17643060,10581.936,3.6
South America,Ecuador,2020-07-06,62380,422,4821,40,1.12,,17643060,10581.936,3.6
South America,Ecuador,2020-07-07,63245,865,4873,52,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-07-08,63245,0,4873,0,1.1,,17643060,10581.936,3.6
South America,Ecuador,2020-07-09,64221,976,4900,27,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-07-10,65018,797,4939,39,1.12,,17643060,10581.936,3.6
South America,Ecuador,2020-07-11,67209,2191,5031,92,1.13,,17643060,10581.936,3.6
South America,Ecuador,2020-07-12,67870,661,5047,16,1.12,,17643060,10581.936,3.6
South America,Ecuador,2020-07-13,68459,589,5063,16,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-07-14,69570,1111,5130,67,1.1,,17643060,10581.936,3.6
South America,Ecuador,2020-07-15,70329,759,5158,28,1.09,,17643060,10581.936,3.6
South America,Ecuador,2020-07-16,71365,1036,5207,49,1.08,,17643060,10581.936,3.6
South America,Ecuador,2020-07-17,72444,1079,5250,43,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-07-18,73382,938,5282,32,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-07-19,74013,631,5313,31,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-07-20,74620,607,5318,5,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-07-21,76217,1597,5366,48,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-07-22,77257,1040,5418,52,1.05,,17643060,10581.936,3.6
South America,Ecuador,2020-07-23,78148,891,5439,21,1.04,,17643060,10581.936,3.6
South America,Ecuador,2020-07-24,79049,901,5468,29,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-07-25,80036,987,5507,39,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-07-26,80694,658,5515,8,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-07-27,81161,467,5532,17,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-07-28,82279,1118,5584,52,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-07-29,83193,914,5623,39,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-07-30,84370,1177,5657,34,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-07-31,85355,985,5702,45,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-08-01,86232,877,5736,34,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-08-02,86232,0,5736,0,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-08-03,87041,809,5767,31,1.05,,17643060,10581.936,3.6
South America,Ecuador,2020-08-04,87963,922,5808,41,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-08-05,88866,903,5847,39,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-08-06,90537,1671,5877,30,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-08-07,91969,1432,5897,20,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-08-08,93572,1603,5916,19,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-08-09,94459,887,5922,6,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-08-10,94701,242,5932,10,1.05,,17643060,10581.936,3.6
South America,Ecuador,2020-08-11,95563,862,5951,19,1.04,,17643060,10581.936,3.6
South America,Ecuador,2020-08-12,97110,1547,5984,33,1.04,,17643060,10581.936,3.6
South America,Ecuador,2020-08-13,98343,1233,6010,26,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-08-14,99409,1066,6030,20,1.02,,17643060,10581.936,3.6
South America,Ecuador,2020-08-15,100688,1279,6065,35,1.02,,17643060,10581.936,3.6
South America,Ecuador,2020-08-16,101542,854,6070,5,1.01,,17643060,10581.936,3.6
South America,Ecuador,2020-08-17,101751,209,6083,13,1,,17643060,10581.936,3.6
South America,Ecuador,2020-08-18,102941,1190,6105,22,1,,17643060,10581.936,3.6
South America,Ecuador,2020-08-19,104475,1534,6146,41,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-08-20,105508,1033,6200,54,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-08-21,106481,973,6248,48,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-22,107089,608,6277,29,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-23,107769,680,6310,33,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-24,108289,520,6322,12,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-25,109030,741,6368,46,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-26,110549,1519,6410,42,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-27,111219,670,6471,61,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-28,112141,922,6504,33,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-29,112906,765,6537,33,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-08-30,113648,742,6555,18,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-08-31,113767,119,6556,1,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-09-01,114309,542,6571,15,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-09-02,115457,1148,6619,48,1,,17643060,10581.936,3.6
South America,Ecuador,2020-09-03,116360,903,6648,29,1.01,,17643060,10581.936,3.6
South America,Ecuador,2020-09-04,117175,815,6674,26,1.02,,17643060,10581.936,3.6
South America,Ecuador,2020-09-05,118045,870,6724,50,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-09-06,118045,0,6724,0,1.05,,17643060,10581.936,3.6
South America,Ecuador,2020-09-07,110092,-7953,10576,3852,1.08,,17643060,10581.936,3.6
South America,Ecuador,2020-09-08,110757,665,10627,51,1.1,,17643060,10581.936,3.6
South America,Ecuador,2020-09-09,112166,1409,10701,74,1.13,,17643060,10581.936,3.6
South America,Ecuador,2020-09-10,113206,1040,10749,48,1.15,,17643060,10581.936,3.6
South America,Ecuador,2020-09-11,114732,1526,10836,87,1.17,,17643060,10581.936,3.6
South America,Ecuador,2020-09-12,116451,1719,10864,28,1.17,,17643060,10581.936,3.6
South America,Ecuador,2020-09-13,118594,2143,10903,39,1.17,,17643060,10581.936,3.6
South America,Ecuador,2020-09-14,118911,317,10922,19,1.15,,17643060,10581.936,3.6
South America,Ecuador,2020-09-15,119553,642,10963,41,1.14,,17643060,10581.936,3.6
South America,Ecuador,2020-09-16,121525,1972,10996,33,1.13,,17643060,10581.936,3.6
South America,Ecuador,2020-09-17,122257,732,11029,33,1.11,,17643060,10581.936,3.6
South America,Ecuador,2020-09-18,124129,1872,11044,15,1.1,,17643060,10581.936,3.6
South America,Ecuador,2020-09-19,125620,1491,11084,40,1.09,,17643060,10581.936,3.6
South America,Ecuador,2020-09-20,126419,799,11090,6,1.08,,17643060,10581.936,3.6
South America,Ecuador,2020-09-21,126711,292,11095,5,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-09-22,127643,932,11126,31,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-09-23,129892,2249,11171,45,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-09-24,131146,1254,11213,42,1.04,,17643060,10581.936,3.6
South America,Ecuador,2020-09-25,132475,1329,11236,23,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-09-26,133981,1506,11273,37,1.02,,17643060,10581.936,3.6
South America,Ecuador,2020-09-27,134747,766,11279,6,1,,17643060,10581.936,3.6
South America,Ecuador,2020-09-28,134965,218,11280,1,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-09-29,135749,784,11312,32,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-09-30,137047,1298,11355,43,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-10-01,138584,1537,11433,78,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-10-02,139534,950,11495,62,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-10-03,140351,817,11597,102,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-10-04,141034,683,11647,50,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-10-05,141339,305,11681,34,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-10-06,142056,717,11702,21,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-10-07,143531,1475,11743,41,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-10-08,145045,1514,12141,398,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-10-09,145848,803,12175,34,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-10-10,146828,980,12188,13,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-10-11,147033,205,12191,3,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-10-12,147315,282,12218,27,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-10-13,148171,856,12235,17,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-10-14,149083,912,12264,29,1,,17643060,10581.936,3.6
South America,Ecuador,2020-10-15,150360,1277,12306,42,1.01,,17643060,10581.936,3.6
South America,Ecuador,2020-10-16,151659,1299,12357,51,1.02,,17643060,10581.936,3.6
South America,Ecuador,2020-10-17,152422,763,12375,18,1.02,,17643060,10581.936,3.6
South America,Ecuador,2020-10-18,153289,867,12387,12,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-10-19,153423,134,12395,8,1.04,,17643060,10581.936,3.6
South America,Ecuador,2020-10-20,154115,692,12404,9,1.05,,17643060,10581.936,3.6
South America,Ecuador,2020-10-21,155625,1510,12453,49,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-10-22,156451,826,12500,47,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-10-23,158270,1819,12528,28,1.08,,17643060,10581.936,3.6
South America,Ecuador,2020-10-24,159614,1344,12542,14,1.08,,17643060,10581.936,3.6
South America,Ecuador,2020-10-25,161635,2021,12553,11,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-10-26,162178,543,12573,20,1.06,,17643060,10581.936,3.6
South America,Ecuador,2020-10-27,163192,1014,12588,15,1.04,,17643060,10581.936,3.6
South America,Ecuador,2020-10-28,164908,1716,12608,20,1.02,,17643060,10581.936,3.6
South America,Ecuador,2020-10-29,166302,1394,12622,14,1,,17643060,10581.936,3.6
South America,Ecuador,2020-10-30,167147,845,12632,10,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-10-31,168192,1045,12670,38,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-11-01,169194,1002,12684,14,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-11-02,169562,368,12692,8,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-11-03,170110,548,12698,6,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-11-04,171433,1323,12704,6,0.94,,17643060,10581.936,3.6
South America,Ecuador,2020-11-05,171783,350,12730,26,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-11-06,172508,725,12761,31,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-11-07,173486,978,12815,54,0.94,,17643060,10581.936,3.6
South America,Ecuador,2020-11-08,174907,1421,12830,15,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-11-09,175269,362,12839,9,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-11-10,175711,442,12849,10,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-11-11,176630,919,12920,71,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-11-12,177513,883,12946,26,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-11-13,178674,1161,12977,31,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-11-14,179627,953,12997,20,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-11-15,180295,668,13008,11,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-11-16,180676,381,13016,8,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-11-17,181104,428,13025,9,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-11-18,182250,1146,13052,27,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-11-19,183246,996,13073,21,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-11-20,183840,594,13095,22,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-11-21,184876,1036,13139,44,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-11-22,185643,767,13201,62,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-11-23,185944,301,13225,24,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-11-24,186436,492,13264,39,1,,17643060,10581.936,3.6
South America,Ecuador,2020-11-25,187230,794,13288,24,1,,17643060,10581.936,3.6
South America,Ecuador,2020-11-26,188138,908,13316,28,1.01,,17643060,10581.936,3.6
South America,Ecuador,2020-11-27,189534,1396,13358,42,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-11-28,190909,1375,13371,13,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-11-29,192117,1208,13423,52,1.02,,17643060,10581.936,3.6
South America,Ecuador,2020-11-30,192685,568,13461,38,1.01,,17643060,10581.936,3.6
South America,Ecuador,2020-12-01,193673,988,13501,40,1,,17643060,10581.936,3.6
South America,Ecuador,2020-12-02,194876,1203,13562,61,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-12-03,195884,1008,13612,50,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-12-04,196482,598,13696,84,0.94,,17643060,10581.936,3.6
South America,Ecuador,2020-12-05,197391,909,13756,60,0.94,,17643060,10581.936,3.6
South America,Ecuador,2020-12-06,197998,607,13778,22,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-12-07,198244,246,13780,2,0.92,,17643060,10581.936,3.6
South America,Ecuador,2020-12-08,198752,508,13794,14,0.92,,17643060,10581.936,3.6
South America,Ecuador,2020-12-09,199228,476,13814,20,0.91,,17643060,10581.936,3.6
South America,Ecuador,2020-12-10,200379,1151,13850,36,0.92,,17643060,10581.936,3.6
South America,Ecuador,2020-12-11,200765,386,13858,8,0.91,,17643060,10581.936,3.6
South America,Ecuador,2020-12-12,201524,759,13874,16,0.92,,17643060,10581.936,3.6
South America,Ecuador,2020-12-13,202110,586,13875,1,0.93,,17643060,10581.936,3.6
South America,Ecuador,2020-12-14,202180,70,13875,0,0.94,,17643060,10581.936,3.6
South America,Ecuador,2020-12-15,202356,176,13896,21,0.95,,17643060,10581.936,3.6
South America,Ecuador,2020-12-16,203461,1105,13915,19,0.96,,17643060,10581.936,3.6
South America,Ecuador,2020-12-17,204249,788,13932,17,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-12-18,205003,754,13942,10,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-12-19,205920,917,13948,6,0.97,,17643060,10581.936,3.6
South America,Ecuador,2020-12-20,206257,337,13948,0,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-12-21,206329,72,13949,1,0.98,,17643060,10581.936,3.6
South America,Ecuador,2020-12-22,206364,35,13949,0,0.99,,17643060,10581.936,3.6
South America,Ecuador,2020-12-23,207084,720,13962,13,1.01,,17643060,10581.936,3.6
South America,Ecuador,2020-12-24,208010,926,13977,15,1.03,,17643060,10581.936,3.6
South America,Ecuador,2020-12-25,208828,818,13984,7,1.05,,17643060,10581.936,3.6
South America,Ecuador,2020-12-26,209274,446,13990,6,1.05,,17643060,10581.936,3.6
South America,Ecuador,2020-12-27,209355,81,13992,2,1.07,,17643060,10581.936,3.6
South America,Ecuador,2020-12-28,209758,403,13994,2,1.1,,17643060,10581.936,3.6
South America,Ecuador,2020-12-29,210326,568,14001,7,1.12,,17643060,10581.936,3.6
South America,Ecuador,2020-12-30,211512,1186,14023,22,1.14,,17643060,10581.936,3.6
South America,Ecuador,2020-12-31,212512,1000,14034,11,1.15,,17643060,10581.936,3.6
South America,Ecuador,2021-01-01,213378,866,14051,17,1.16,,17643060,10581.936,3.6
South America,Ecuador,2021-01-02,214513,1135,14059,8,1.16,,17643060,10581.936,3.6
South America,Ecuador,2021-01-03,214614,101,14059,0,1.17,,17643060,10581.936,3.6
South America,Ecuador,2021-01-04,215080,466,14069,10,1.18,,17643060,10581.936,3.6
South America,Ecuador,2021-01-05,216083,1003,14103,34,1.2,,17643060,10581.936,3.6
South America,Ecuador,2021-01-06,217377,1294,14146,43,1.2,,17643060,10581.936,3.6
South America,Ecuador,2021-01-07,218385,1008,14158,12,1.2,,17643060,10581.936,3.6
South America,Ecuador,2021-01-08,219148,763,14165,7,1.2,,17643060,10581.936,3.6
South America,Ecuador,2021-01-09,220349,1201,14177,12,1.2,,17643060,10581.936,3.6
South America,Ecuador,2021-01-10,221070,721,14177,0,1.21,,17643060,10581.936,3.6
South America,Ecuador,2021-01-11,221506,436,14184,7,1.23,,17643060,10581.936,3.6
South America,Ecuador,2021-01-12,222567,1061,14196,12,1.24,,17643060,10581.936,3.6
South America,Ecuador,2021-01-13,224315,1748,14229,33,1.24,,17643060,10581.936,3.6
South America,Ecuador,2021-01-14,226002,1687,14246,17,1.24,,17643060,10581.936,3.6
South America,Ecuador,2021-01-15,226866,864,14273,27,1.24,,17643060,10581.936,3.6
South America,Ecuador,2021-01-16,230808,3942,14316,43,1.24,,17643060,10581.936,3.6
South America,Ecuador,2021-01-17,231482,674,14319,3,1.21,,17643060,10581.936,3.6
South America,Ecuador,2021-01-18,231644,162,14322,3,1.19,,17643060,10581.936,3.6
South America,Ecuador,2021-01-19,232568,924,14382,60,1.18,,17643060,10581.936,3.6
South America,Ecuador,2021-01-20,234315,1747,14437,55,1.16,,17643060,10581.936,3.6
South America,Ecuador,2021-01-21,236189,1874,14526,89,1.15,,17643060,10581.936,3.6
South America,Ecuador,2021-01-22,237158,969,14562,36,1.14,,17643060,10581.936,3.6
South America,Ecuador,2021-01-23,238232,1074,14596,34,1.13,,17643060,10581.936,3.6
South America,Ecuador,2021-01-24,241292,3060,14623,27,1.13,,17643060,10581.936,3.6
South America,Ecuador,2021-01-25,241567,275,14639,16,1.12,,17643060,10581.936,3.6
South America,Ecuador,2021-01-26,242146,579,14668,29,1.1,,17643060,10581.936,3.6
South America,Ecuador,2021-01-27,243535,1389,14704,36,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-01-28,246000,2465,14766,62,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-01-29,246687,687,14802,36,1.07,,17643060,10581.936,3.6
South America,Ecuador,2021-01-30,249779,3092,14851,49,1.07,,17643060,10581.936,3.6
South America,Ecuador,2021-01-31,250828,1049,14859,8,1.05,,17643060,10581.936,3.6
South America,Ecuador,2021-02-01,250986,158,14890,31,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-02-02,251279,293,14915,25,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-02-03,252390,1111,14949,34,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-02-04,253339,949,14968,19,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-02-05,255412,2073,14982,14,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-02-06,257115,1703,15004,22,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-02-07,258282,1167,15012,8,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-02-08,258607,325,15013,1,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-02-09,259783,1176,15086,73,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-02-10,260076,293,15116,30,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-02-11,262213,2137,15174,58,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-02-12,263517,1304,15220,46,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-02-13,265527,2010,15269,49,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-02-14,267223,1696,15321,52,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-02-15,267701,478,15355,34,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-02-16,268073,372,15392,37,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-02-17,268219,146,15394,2,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-02-18,269860,1641,15444,50,1.05,,17643060,10581.936,3.6
South America,Ecuador,2021-02-19,271276,1416,15474,30,1.06,,17643060,10581.936,3.6
